timestamp,accel,HR,o2%
0012112,1.003401,084,096
0012122,1.014286,084,096
0012132,0.997449,084,096
0012142,0.985884,084,096
0012152,0.990646,084,096
0012162,1.023469,084,096
0012172,1.030952,084,096
0012182,1.009694,084,096
0012192,1.012585,084,096
0012202,1.026020,084,096
0012212,1.022959,084,096
0012222,1.003742,084,096
0012232,1.004592,084,096
0012243,1.004762,084,096
0012252,1.004762,084,096
0012262,1.004762,084,096
0012272,1.004762,084,096
0012282,0.994728,084,096
0012293,1.023810,084,096
0012302,1.013946,084,096
0012312,1.000850,084,096
0012322,1.003061,084,096
0012332,1.006292,084,096
0012342,1.007483,084,096
0012352,0.993707,084,096
0012362,1.007653,084,096
0012372,1.002721,084,096
0012382,1.002041,084,096
0012392,1.011735,084,096
0012402,0.995918,084,096
0012412,0.994558,084,096
0012422,1.011224,084,096
0012432,1.016497,084,096
0012442,1.001020,084,096
0012452,0.994048,084,096
0012462,0.997789,084,096
0012472,0.998469,084,096
0012482,1.014966,084,096
0012492,1.005612,084,096
0012502,1.004082,084,096
0012512,0.992687,084,096
0012522,1.002041,084,096
0012532,1.024830,084,096
0012542,1.016667,084,096
0012552,1.013775,084,096
0012562,1.007483,084,096
0012572,1.008503,084,096
0012582,1.003742,084,096
0012592,0.995578,084,096
0012603,1.008163,084,096
0012612,1.006463,084,096
0012622,1.019558,084,096
0012632,0.995068,084,096
0012642,1.012415,084,096
0012653,1.011224,084,096
0012664,1.026361,084,096
0012673,1.019388,084,096
0012683,1.006973,084,096
0012693,0.997619,084,096
0012703,1.001701,084,096
0012713,1.012075,084,096
0012724,0.999320,084,096
0012733,1.010204,084,096
0012743,1.004252,084,096
0012753,1.004762,084,096
0012763,0.995238,084,096
0012773,1.002211,084,096
0012783,1.009014,084,096
0012793,1.001871,084,096
0012803,1.001531,084,096
0012814,1.005272,084,096
0012823,1.000850,084,096
0012833,1.029762,084,096
0012843,1.019898,084,096
0012853,1.017177,084,096
0012863,1.012245,084,096
0012873,1.026871,084,096
0012884,1.025000,084,096
0012893,1.015816,084,096
0012903,1.006973,084,096
0012913,1.032143,084,096
0012924,1.024830,084,096
0012933,1.007993,084,096
0012943,1.019728,084,096
0012953,1.003231,084,096
0012963,0.995748,084,096
0012973,1.030782,084,096
0012983,1.007483,084,096
0012993,1.011565,084,096
0013003,0.998639,084,096
0013014,1.035034,084,096
0013023,1.007313,084,096
0013033,0.996088,084,096
0013043,1.027041,084,096
0013053,1.018197,084,096
0013063,1.021258,084,096
0013073,0.999830,084,096
0013083,1.017347,084,096
0013093,1.005612,084,096
0013103,1.012755,084,096
0013113,1.003061,084,096
0013124,1.025340,084,096
0013133,1.031633,084,096
0013143,1.031633,084,096
0013153,1.019218,084,096
0013163,1.007993,084,096
0013173,1.022619,084,096
0013183,1.008333,084,096
0013194,1.012245,084,096
0013203,1.002891,084,096
0013213,1.001871,084,096
0013223,0.993878,084,096
0013233,1.011224,084,096
0013243,0.982653,084,096
0013253,1.025340,084,096
0013263,1.022959,084,096
0013273,1.023639,084,096
0013283,1.023639,084,096
0013293,0.992007,085,096
0013303,0.986395,085,096
